#RIC,Alias Underlying RIC,Domain,Date-Time,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,No. Bids,Open Ask,High Ask,Low Ask,Close Ask,No. Asks,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size,Open Mid Price,High Mid Price,Low Mid Price,Close Mid Price
NQc1,NQH25,Market Price,2025-03-19T19:36:10.000000000-05,Intraday 5Sec,,,,,,,19842.75,19842.75,19842.25,19842.5,8,19843.75,19844,19843.5,19843.75,10,1,2,1,1,1,4,1,1,19843.25,19843.375,19843,19843.125
NQc1,NQH25,Market Price,2025-03-19T19:36:15.000000000-05,Intraday 5Sec,19842.5,19842.5,19842.5,19842.5,1,1,19842.25,19842.5,19842,19842,12,19843.75,19843.75,19842.75,19843,18,3,4,1,2,1,4,1,1,19843,19843,19842.375,19842.5
NQc1,NQH25,Market Price,2025-03-19T19:36:20.000000000-05,Intraday 5Sec,,,,,,,19842.25,19843,19842,19842,19,19843,19844,19843,19843,34,1,3,1,1,1,4,1,1,19842.625,19843.5,19842.5,19842.5
NQc1,NQH25,Market Price,2025-03-19T19:36:25.000000000-05,Intraday 5Sec,19842,19842,19842,19842,1,1,19842,19842,19841.25,19841.25,13,19842.75,19843,19842.25,19842.25,24,1,5,1,2,1,4,1,1,19842.375,19842.375,19841.75,19841.75
NQc1,NQH25,Market Price,2025-03-19T19:36:30.000000000-05,Intraday 5Sec,19841.25,19841.25,19841,19841,2,2,19841.25,19841.5,19840,19840,24,19842.25,19842.75,19841,19841,21,1,4,1,2,1,4,1,1,19841.75,19842.125,19840.5,19840.5
NQc1,NQH25,Market Price,2025-03-19T19:36:35.000000000-05,Intraday 5Sec,19840,19840,19838.25,19838.5,7,6,19840,19840,19837.5,19838.75,31,19841.25,19841.25,19838.5,19839.5,62,2,4,1,1,2,5,1,1,19840.625,19840.625,19838,19839.125
NQc1,NQH25,Market Price,2025-03-19T19:36:40.000000000-05,Intraday 5Sec,19838.5,19839.5,19838.25,19838.25,4,4,19838.5,19839.5,19837.5,19837.5,34,19839.5,19840.25,19838.5,19838.75,40,1,3,1,1,1,4,1,1,19839,19839.625,19838.125,19838.125
NQc1,NQH25,Market Price,2025-03-19T19:36:45.000000000-05,Intraday 5Sec,,,,,,,19837.5,19838.25,19837.5,19838.25,10,19839,19839.5,19839,19839.5,5,1,3,1,3,2,2,1,1,19838.25,19838.875,19838.25,19838.875
NQc1,NQH25,Market Price,2025-03-19T19:36:50.000000000-05,Intraday 5Sec,19839,19839,19839,19839,1,1,19838.25,19839,19838,19838.75,19,19839.5,19840,19839,19839.75,13,2,3,1,1,1,4,1,1,19838.875,19839.5,19838.75,19839.25
NQc1,NQH25,Market Price,2025-03-19T19:36:55.000000000-05,Intraday 5Sec,,,,,,,19838.75,19838.75,19838.75,19838.75,0,19840,19840,19840,19840,1,1,1,1,1,1,1,1,1,19839.375,19839.375,19839.375,19839.375
NQc1,NQH25,Market Price,2025-03-19T19:37:00.000000000-05,Intraday 5Sec,19839.5,19839.5,19839.5,19839.5,1,1,19838.75,19839.5,19838.75,19839.5,12,19840,19840.5,19839.5,19840.5,12,2,4,1,1,1,4,1,2,19839.375,19840,19839.375,19840
NQc1,NQH25,Market Price,2025-03-19T19:37:05.000000000-05,Intraday 5Sec,,,,,,,19839.75,19841.5,19839.5,19841.5,29,19840.5,19842.75,19840.5,19842.5,32,1,4,1,1,2,4,1,1,19840.125,19842.125,19840,19842
NQc1,NQH25,Market Price,2025-03-19T19:37:10.000000000-05,Intraday 5Sec,19842.75,19842.75,19842.75,19842.75,3,1,19841.75,19843.25,19841.75,19843,31,19842.5,19844,19842.5,19844,23,1,3,1,1,1,3,1,2,19842.125,19843.625,19842.125,19843.5
NQc1,NQH25,Market Price,2025-03-19T19:37:15.000000000-05,Intraday 5Sec,,,,,,,19842.75,19843,19842.25,19842.75,13,19844,19844,19843.25,19844,18,2,2,1,2,2,3,1,2,19843.375,19843.5,19842.75,19843.375
NQc1,NQH25,Market Price,2025-03-19T19:37:20.000000000-05,Intraday 5Sec,19844,19844,19844,19844,1,1,19842.75,19843.5,19842.75,19843.5,10,19844,19844.75,19844,19844.5,10,1,2,1,1,2,4,1,1,19843.375,19844.125,19843.375,19844
NQc1,NQH25,Market Price,2025-03-19T19:37:25.000000000-05,Intraday 5Sec,19844.5,19844.5,19844.5,19844.5,1,1,19843.25,19843.75,19843.25,19843.75,5,19844.5,19845,19844.5,19845,5,1,1,1,1,1,5,1,3,19843.875,19844.375,19843.875,19844.375
NQc1,NQH25,Market Price,2025-03-19T19:37:30.000000000-05,Intraday 5Sec,19844.25,19844.25,19844.25,19844.25,1,1,19843.75,19844.5,19843.75,19844,6,19845,19845,19844.25,19845,5,1,1,1,1,2,2,1,2,19844.375,19844.75,19844,19844.5
NQc1,NQH25,Market Price,2025-03-19T19:37:35.000000000-05,Intraday 5Sec,19845,19845,19844.75,19844.75,6,2,19844,19845,19844,19844.25,32,19845,19846,19845,19845.5,22,1,3,1,1,1,3,1,1,19844.5,19845.5,19844.5,19844.875
NQc1,NQH25,Market Price,2025-03-19T19:37:40.000000000-05,Intraday 5Sec,19846,19846,19846,19846,1,1,19844.25,19846.25,19844.25,19845.75,28,19845.5,19847,19845.5,19847,14,2,4,1,3,1,3,1,1,19844.875,19846.625,19844.875,19846.375
NQc1,NQH25,Market Price,2025-03-19T19:37:45.000000000-05,Intraday 5Sec,,,,,,,19846,19846.25,19844.75,19844.75,27,19847,19847,19845.75,19845.75,9,1,3,1,1,1,2,1,1,19846.5,19846.625,19845.25,19845.25
NQc1,NQH25,Market Price,2025-03-19T19:37:50.000000000-05,Intraday 5Sec,19845.75,19845.75,19845.75,19845.75,1,1,19844.75,19846.5,19844.75,19845.75,44,19846,19847,19846,19847,22,1,4,1,2,1,3,1,2,19845.375,19846.75,19845.375,19846.375
NQc1,NQH25,Market Price,2025-03-19T19:37:55.000000000-05,Intraday 5Sec,19847,19847.25,19847,19847.25,2,2,19846,19846,19845.75,19846,17,19847,19847.25,19847,19847.25,5,1,4,1,2,2,2,1,1,19846.5,19846.625,19846.375,19846.625
NQc1,NQH25,Market Price,2025-03-19T19:38:00.000000000-05,Intraday 5Sec,,,,,,,19846,19846,19845.5,19845.5,9,19847.25,19847.25,19846.5,19846.5,8,1,3,1,1,1,2,1,1,19846.625,19846.625,19846,19846
NQc1,NQH25,Market Price,2025-03-19T19:38:05.000000000-05,Intraday 5Sec,,,,,,,19845.5,19845.5,19845.5,19845.5,4,19847,19847,19847,19847,1,1,3,1,1,1,1,1,1,19846.25,19846.25,19846.25,19846.25
NQc1,NQH25,Market Price,2025-03-19T19:38:10.000000000-05,Intraday 5Sec,,,,,,,19845.5,19846,19845.5,19845.75,12,19847,19847,19846.5,19847,3,2,3,1,2,1,1,1,1,19846.25,19846.5,19846,19846.375
NQc1,NQH25,Market Price,2025-03-19T19:38:15.000000000-05,Intraday 5Sec,,,,,,,19845.75,19845.75,19845.5,19845.75,10,19847,19847,19846.75,19847,2,1,3,1,1,1,1,1,1,19846.375,19846.375,19846.125,19846.375
NQc1,NQH25,Market Price,2025-03-19T19:38:20.000000000-05,Intraday 5Sec,19847,19847,19845.75,19845.75,2,2,19845.75,19846,19844.25,19844.25,20,19847.25,19847.25,19845.5,19845.5,17,1,4,1,2,2,3,1,1,19846.5,19846.5,19844.875,19844.875
NQc1,NQH25,Market Price,2025-03-19T19:38:25.000000000-05,Intraday 5Sec,,,,,,,19844.25,19844.5,19844.25,19844.25,6,19845.75,19845.75,19845.25,19845.5,4,2,3,1,2,1,1,1,1,19845,19845.125,19844.75,19844.875
NQc1,NQH25,Market Price,2025-03-19T19:38:30.000000000-05,Intraday 5Sec,19844.25,19844.5,19843.5,19843.5,3,3,19844.25,19844.25,19842.5,19842.5,29,19845.25,19845.25,19843.5,19843.5,30,2,4,1,1,1,4,1,1,19844.75,19844.75,19843,19843
NQc1,NQH25,Market Price,2025-03-19T19:38:35.000000000-05,Intraday 5Sec,,,,,,,19842.5,19842.75,19842.25,19842.5,10,19843.5,19844,19843.25,19843.25,12,2,2,1,1,1,2,1,1,19843,19843.375,19842.75,19842.875
NQc1,NQH25,Market Price,2025-03-19T19:38:40.000000000-05,Intraday 5Sec,,,,,,,19842.5,19842.5,19842,19842.5,8,19843.5,19843.5,19843,19843.5,10,1,3,1,1,2,3,1,2,19843,19843,19842.5,19843
NQc1,NQH25,Market Price,2025-03-19T19:38:45.000000000-05,Intraday 5Sec,19842.5,19842.5,19842.5,19842.5,1,1,19842.5,19842.5,19841.25,19841.25,15,19843.25,19843.25,19842.25,19842.25,25,1,3,1,1,1,2,1,1,19842.875,19842.875,19841.75,19841.75
NQc1,NQH25,Market Price,2025-03-19T19:38:50.000000000-05,Intraday 5Sec,,,,,,,19841.25,19841.5,19840.25,19840.5,27,19842.5,19842.5,19841.25,19841.25,11,1,4,1,1,1,3,1,1,19841.875,19842,19840.75,19840.875
NQc1,NQH25,Market Price,2025-03-19T19:38:55.000000000-05,Intraday 5Sec,19840.5,19840.5,19840,19840,5,3,19840.5,19840.5,19838,19839,22,19841.5,19841.5,19839,19840,31,1,4,1,1,1,3,1,2,19841,19841,19838.5,19839.5
NQc1,NQH25,Market Price,2025-03-19T19:39:00.000000000-05,Intraday 5Sec,19840.25,19840.25,19840.25,19840.25,1,1,19839,19840.5,19838.5,19840.5,27,19839.75,19842,19839.75,19841.5,29,1,3,1,1,1,5,1,1,19839.375,19841.25,19839.125,19841
NQc1,NQH25,Market Price,2025-03-19T19:39:05.000000000-05,Intraday 5Sec,19841.5,19841.75,19841.5,19841.75,4,3,19841.5,19841.5,19840.5,19840.75,7,19841.75,19842,19841.5,19842,5,2,2,1,1,2,3,1,2,19841.625,19841.625,19841,19841.375
NQc1,NQH25,Market Price,2025-03-19T19:39:10.000000000-05,Intraday 5Sec,19841.5,19841.5,19841.5,19841.5,1,1,19841.5,19841.5,19840.75,19840.75,2,19842,19842.25,19842,19842,3,1,1,1,1,2,2,1,1,19841.75,19841.875,19841.375,19841.375
NQc1,NQH25,Market Price,2025-03-19T19:39:15.000000000-05,Intraday 5Sec,19842,19842,19842,19842,1,1,19841,19841.75,19841,19841.75,4,19842,19842.75,19842,19842.5,5,1,1,1,1,1,2,1,1,19841.5,19842.25,19841.5,19842.125
NQc1,NQH25,Market Price,2025-03-19T19:39:20.000000000-05,Intraday 5Sec,19842.5,19842.75,19841.25,19841.5,13,7,19841.75,19842.75,19840.5,19840.75,32,19842.5,19843,19841.25,19841.5,37,2,6,1,1,1,3,1,1,19842.125,19842.875,19840.875,19841.125
NQc1,NQH25,Market Price,2025-03-19T19:39:25.000000000-05,Intraday 5Sec,,,,,,,19840.5,19840.5,19840,19840,6,19841.5,19841.5,19841.5,19841.5,2,1,2,1,1,1,2,1,1,19841,19841,19840.75,19840.75
NQc1,NQH25,Market Price,2025-03-19T19:39:30.000000000-05,Intraday 5Sec,19841,19841,19840,19840,13,9,19840,19840.5,19839.75,19839.75,8,19841.5,19841.75,19840,19840.75,42,1,2,1,1,2,5,1,1,19840.75,19841.125,19839.875,19840.25
NQc1,NQH25,Market Price,2025-03-19T19:39:35.000000000-05,Intraday 5Sec,19839.75,19839.75,19838,19839,10,10,19839.75,19839.75,19837.75,19838,13,19840,19840,19839,19839.25,15,1,3,1,2,20,20,1,1,19839.875,19839.875,19838.375,19838.625
NQc1,NQH25,Market Price,2025-03-19T19:39:40.000000000-05,Intraday 5Sec,19839,19839.25,19839,19839.25,3,2,19838.25,19838.5,19837.5,19838.5,16,19839.25,19839.75,19838.75,19839.75,14,1,4,1,1,1,3,1,2,19838.75,19839.125,19838.125,19839.125
NQc1,NQH25,Market Price,2025-03-19T19:39:45.000000000-05,Intraday 5Sec,19839.75,19840,19838.5,19838.5,4,3,19838.5,19839,19838.25,19839,7,19840,19840,19839.75,19840,3,1,3,1,1,19,19,1,19,19839.25,19839.5,19839,19839.5
NQc1,NQH25,Market Price,2025-03-19T19:39:50.000000000-05,Intraday 5Sec,,,,,1,,19839,19839,19839,19839,1,19840,19840,19840,19840,0,2,2,2,2,19,19,19,19,19839.5,19839.5,19839.5,19839.5
NQc1,NQH25,Market Price,2025-03-19T19:39:55.000000000-05,Intraday 5Sec,19840,19841.75,19839.5,19841.75,25,11,19839,19840.75,19839,19840.75,26,19840,19842,19839.5,19841.5,28,2,3,1,1,17,17,1,1,19839.5,19841.25,19839.25,19841.125
NQc1,NQH25,Market Price,2025-03-19T19:40:00.000000000-05,Intraday 5Sec,19841,19841.25,19841,19841.25,3,2,19840.5,19840.5,19839.75,19840.5,10,19841.5,19841.5,19841,19841.5,10,1,2,1,1,1,3,1,1,19841,19841,19840.375,19841
NQc1,NQH25,Market Price,2025-03-19T19:40:05.000000000-05,Intraday 5Sec,19841.5,19841.5,19841.5,19841.5,2,2,19840.25,19841.5,19840.25,19840.75,8,19841.5,19842,19841.5,19841.75,5,3,3,1,1,1,4,1,1,19840.875,19841.625,19840.875,19841.25
NQc1,NQH25,Market Price,2025-03-19T19:40:10.000000000-05,Intraday 5Sec,19842,19842,19842,19842,1,1,19840.75,19842,19840.75,19841.75,16,19841.75,19843.25,19841.75,19843,14,2,3,1,1,1,3,1,1,19841.25,19842.625,19841.25,19842.375
NQc1,NQH25,Market Price,2025-03-19T19:40:15.000000000-05,Intraday 5Sec,19842.5,19843,19842.5,19843,2,2,19841.75,19842.5,19841.25,19842.25,27,19842.75,19843.25,19842.5,19843.25,23,1,4,1,1,1,3,1,1,19842.25,19842.875,19841.875,19842.75
NQc1,NQH25,Market Price,2025-03-19T19:40:20.000000000-05,Intraday 5Sec,19842.25,19842.25,19842.25,19842.25,1,1,19842,19843,19842,19842.75,26,19843.25,19844,19843.25,19843.75,24,4,4,1,2,1,5,1,1,19842.625,19843.5,19842.625,19843.25
NQc1,NQH25,Market Price,2025-03-19T19:40:25.000000000-05,Intraday 5Sec,,,,,,,19842.75,19843.25,19842.75,19843,7,19844,19844,19843.75,19844,7,2,2,1,1,3,3,1,2,19843.375,19843.625,19843.25,19843.5
NQc1,NQH25,Market Price,2025-03-19T19:40:30.000000000-05,Intraday 5Sec,19844,19844.5,19844,19844.5,2,2,19843,19844,19843,19844,11,19844,19845,19843.75,19845,13,1,3,1,1,1,3,1,1,19843.5,19844.5,19843.375,19844.5
NQc1,NQH25,Market Price,2025-03-19T19:40:35.000000000-05,Intraday 5Sec,19844.75,19844.75,19843,19843,6,6,19844,19844.5,19841.75,19841.75,33,19844.75,19845.5,19842.5,19842.5,43,1,3,1,1,1,4,1,1,19844.375,19845,19842.125,19842.125
NQc1,NQH25,Market Price,2025-03-19T19:40:40.000000000-05,Intraday 5Sec,,,,,,,19841.5,19841.5,19841.25,19841.25,7,19842.5,19842.75,19842.25,19842.5,8,3,3,1,2,1,3,1,3,19842,19842.125,19841.75,19841.875
NQc1,NQH25,Market Price,2025-03-19T19:40:45.000000000-05,Intraday 5Sec,,,,,,,19841.25,19841.25,19840.75,19840.75,9,19842.25,19842.25,19841.75,19841.75,8,2,3,1,2,1,3,1,1,19841.75,19841.75,19841.25,19841.25
NQc1,NQH25,Market Price,2025-03-19T19:40:50.000000000-05,Intraday 5Sec,19841.5,19841.5,19841.5,19841.5,1,1,19840.75,19841,19840.75,19841,3,19842,19842.25,19841.5,19842.25,10,2,2,1,1,2,3,1,1,19841.375,19841.625,19841.125,19841.625
NQc1,NQH25,Market Price,2025-03-19T19:40:55.000000000-05,Intraday 5Sec,19841,19841,19841,19841,1,1,19840.75,19841,19840.75,19841,3,19842.25,19842.25,19842.25,19842.25,1,3,3,1,1,1,2,1,2,19841.5,19841.625,19841.5,19841.625
NQc1,NQH25,Market Price,2025-03-19T19:41:00.000000000-05,Intraday 5Sec,19842.75,19842.75,19842.75,19842.75,5,1,19841,19842,19841,19841.25,14,19842.25,19843,19842.25,19842.25,19,1,3,1,1,1,3,1,1,19841.625,19842.5,19841.625,19841.75
NQc1,NQH25,Market Price,2025-03-19T19:41:05.000000000-05,Intraday 5Sec,19842.25,19842.25,19842.25,19842.25,1,1,19841.25,19841.25,19841.25,19841.25,0,19842.5,19842.5,19842.5,19842.5,2,1,1,1,1,2,3,2,3,19841.875,19841.875,19841.875,19841.875
NQc1,NQH25,Market Price,2025-03-19T19:41:10.000000000-05,Intraday 5Sec,,,,,,,19841,19841.75,19841,19841.5,16,19842.5,19842.75,19842,19842.5,14,2,3,1,1,3,8,1,2,19841.75,19842.25,19841.5,19842
NQc1,NQH25,Market Price,2025-03-19T19:41:15.000000000-05,Intraday 5Sec,,,,,,,19841.5,19841.75,19841.25,19841.5,10,19842.25,19842.75,19842,19842.75,16,1,3,1,1,1,8,1,7,19841.875,19842.25,19841.625,19842.125
NQc1,NQH25,Market Price,2025-03-19T19:41:20.000000000-05,Intraday 5Sec,,,,,,,19841.5,19841.5,19841.5,19841.5,0,19842.5,19842.5,19842.5,19842.5,5,1,1,1,1,1,3,1,1,19842,19842,19842,19842
NQc1,NQH25,Market Price,2025-03-19T19:41:25.000000000-05,Intraday 5Sec,19841.5,19841.5,19841.5,19841.5,1,1,19841.5,19841.5,19841.25,19841.25,2,19842.75,19842.75,19842.25,19842.25,4,1,4,1,3,8,8,1,1,19842.125,19842.125,19841.75,19841.75
NQc1,NQH25,Market Price,2025-03-19T19:41:30.000000000-05,Intraday 5Sec,19842.25,19842.25,19841.25,19841.25,2,2,19841.25,19841.5,19839.75,19840,26,19842.25,19842.5,19840.75,19840.75,24,2,3,1,1,1,4,1,1,19841.75,19842,19840.25,19840.375
NQc1,NQH25,Market Price,2025-03-19T19:41:35.000000000-05,Intraday 5Sec,19841,19841.5,19841,19841.5,4,3,19840,19841.75,19839.75,19841.75,24,19841,19842.75,19841,19842.5,22,1,3,1,1,1,7,1,1,19840.5,19842.25,19840.375,19842.125
NQc1,NQH25,Market Price,2025-03-19T19:41:40.000000000-05,Intraday 5Sec,19842.25,19842.25,19842.25,19842.25,1,1,19841.5,19841.5,19841.25,19841.5,5,19842.5,19842.75,19842.25,19842.75,8,1,3,1,1,1,8,1,7,19842,19842.125,19841.75,19842.125
NQc1,NQH25,Market Price,2025-03-19T19:41:45.000000000-05,Intraday 5Sec,19841.5,19841.5,19841.25,19841.25,4,2,19841.5,19841.5,19840.5,19840.75,8,19842.5,19842.5,19841.5,19841.75,12,1,3,1,1,25,25,1,2,19842,19842,19841,19841.25
NQc1,NQH25,Market Price,2025-03-19T19:41:50.000000000-05,Intraday 5Sec,19840.75,19841,19840.75,19841,2,2,19840.5,19840.5,19840,19840.25,18,19841.75,19841.75,19840.75,19841.25,23,2,3,1,1,2,5,1,3,19841.125,19841.125,19840.375,19840.75
NQc1,NQH25,Market Price,2025-03-19T19:41:55.000000000-05,Intraday 5Sec,,,,,,,19840.5,19840.5,19840,19840,5,19841.25,19841.25,19841,19841,3,1,4,1,1,3,5,1,1,19840.875,19840.875,19840.5,19840.5
NQc1,NQH25,Market Price,2025-03-19T19:42:00.000000000-05,Intraday 5Sec,,,,,,,19840.5,19840.5,19840,19840,0,19841.25,19841.25,19841,19841,0,1,4,1,1,3,5,1,1,,,,
NQc1,NQH25,Market Price,2025-03-19T19:42:05.000000000-05,Intraday 5Sec,19840,19840,19840,19840,1,1,19839.75,19839.75,19839.25,19839.5,6,19841,19841,19840.5,19840.5,4,1,1,1,1,1,2,1,2,19840.375,19840.375,19839.875,19840
NQc1,NQH25,Market Price,2025-03-19T19:42:10.000000000-05,Intraday 5Sec,,,,,,,19839.25,19839.5,19839.25,19839.25,5,19840.5,19840.5,19840.25,19840.25,3,1,1,1,1,2,2,1,1,19839.875,19840,19839.75,19839.75
NQc1,NQH25,Market Price,2025-03-19T19:42:15.000000000-05,Intraday 5Sec,19839.75,19839.75,19839.75,19839.75,1,1,19839.25,19839.75,19839.25,19839.75,5,19840.5,19840.5,19840.25,19840.5,6,1,2,1,1,2,2,1,1,19839.875,19840.125,19839.875,19840.125
NQc1,NQH25,Market Price,2025-03-19T19:42:20.000000000-05,Intraday 5Sec,,,,,,,19839.75,19840,19839.75,19839.75,2,19840.75,19841,19840.5,19840.5,7,1,1,1,1,1,2,1,1,19840.25,19840.5,19840.125,19840.125
NQc1,NQH25,Market Price,2025-03-19T19:42:25.000000000-05,Intraday 5Sec,19840,19840,19840,19840,1,1,19839.5,19839.5,19839.25,19839.25,6,19840.5,19840.5,19840,19840.5,5,2,2,1,1,1,2,1,1,19840,19840,19839.625,19839.875
NQc1,NQH25,Market Price,2025-03-19T19:42:30.000000000-05,Intraday 5Sec,,,,,,,19839.25,19839.5,19839,19839.25,8,19840.25,19840.5,19840,19840.25,11,1,2,1,1,1,2,1,1,19839.75,19840,19839.5,19839.75
NQc1,NQH25,Market Price,2025-03-19T19:42:35.000000000-05,Intraday 5Sec,19839.5,19839.5,19839,19839,4,3,19839.25,19839.5,19838,19838,17,19840,19840.25,19838.75,19838.75,16,1,3,1,1,1,26,1,1,19839.625,19839.875,19838.375,19838.375
NQc1,NQH25,Market Price,2025-03-19T19:42:40.000000000-05,Intraday 5Sec,19838.75,19838.75,19838.75,19838.75,1,1,19838,19838.75,19838,19838.75,8,19839,19839.5,19838.75,19839.25,15,1,4,1,1,3,3,1,1,19838.5,19839.125,19838.375,19839
NQc1,NQH25,Market Price,2025-03-19T19:42:45.000000000-05,Intraday 5Sec,19839.25,19839.25,19839.25,19839.25,1,1,19838.75,19838.75,19838.75,19838.75,0,19839.5,19839.5,19839.5,19839.5,1,1,1,1,1,1,1,1,1,19839.125,19839.125,19839.125,19839.125
NQc1,NQH25,Market Price,2025-03-19T19:42:50.000000000-05,Intraday 5Sec,19839.5,19839.5,19839.5,19839.5,1,1,19838.75,19839,19838.75,19839,1,19839.25,19840,19839.25,19840,7,1,1,1,1,1,4,1,1,19839,19839.5,19839,19839.5
NQc1,NQH25,Market Price,2025-03-19T19:42:55.000000000-05,Intraday 5Sec,,,,,,,19838.5,19839,19838.5,19839,16,19840,19840,19839.75,19840,7,1,3,1,1,1,2,1,1,19839.25,19839.5,19839.25,19839.5
NQc1,NQH25,Market Price,2025-03-19T19:43:00.000000000-05,Intraday 5Sec,19839.5,19839.75,19839.5,19839.75,2,2,19838.75,19839,19838,19839,24,19840,19840.25,19839,19840.25,17,1,4,1,1,1,26,1,26,19839.375,19839.625,19838.5,19839.625
NQc1,NQH25,Market Price,2025-03-19T19:43:05.000000000-05,Intraday 5Sec,,,,,,,19839,19839,19838.5,19838.5,3,19840,19840,19839.75,19839.75,8,1,2,1,1,1,2,1,2,19839.5,19839.5,19839.125,19839.125
NQc1,NQH25,Market Price,2025-03-19T19:43:10.000000000-05,Intraday 5Sec,19838,19838,19838,19838,1,1,19838.5,19839,19837.75,19837.75,24,19839.75,19840.25,19839,19839.5,17,1,3,1,1,1,27,1,1,19839.125,19839.625,19838.5,19838.625
NQc1,NQH25,Market Price,2025-03-19T19:43:15.000000000-05,Intraday 5Sec,,,,,,,19837.75,19837.75,19837.75,19837.75,0,19839.5,19839.5,19839,19839,5,1,1,1,1,2,2,1,2,19838.625,19838.625,19838.375,19838.375
NQc1,NQH25,Market Price,2025-03-19T19:43:20.000000000-05,Intraday 5Sec,19837.5,19839,19837,19839,7,4,19837.75,19838,19837,19838,38,19838.75,19839,19838,19839,23,1,3,1,1,1,3,1,1,19838.25,19838.5,19837.5,19838.5
NQc1,NQH25,Market Price,2025-03-19T19:43:25.000000000-05,Intraday 5Sec,19839,19839.25,19839,19839.25,2,2,19838,19839,19838,19838.75,16,19839,19839.75,19839,19839.75,7,1,4,1,2,2,2,1,2,19838.5,19839.375,19838.5,19839.25
NQc1,NQH25,Market Price,2025-03-19T19:43:30.000000000-05,Intraday 5Sec,,,,,,,19838.75,19839.5,19838.75,19839,22,19839.75,19840.5,19839.75,19839.75,9,3,4,1,1,2,2,1,1,19839.25,19840,19839.25,19839.375
NQc1,NQH25,Market Price,2025-03-19T19:43:35.000000000-05,Intraday 5Sec,,,,,,,19839,19840.25,19839,19840,21,19840,19841.25,19840,19841.25,18,1,3,1,2,2,3,1,3,19839.5,19840.75,19839.5,19840.625
NQc1,NQH25,Market Price,2025-03-19T19:43:40.000000000-05,Intraday 5Sec,,,,,,,19840,19841.25,19839.75,19840.5,25,19841,19842.25,19840.75,19841.5,26,2,4,1,1,1,3,1,1,19840.5,19841.75,19840.375,19841
NQc1,NQH25,Market Price,2025-03-19T19:43:45.000000000-05,Intraday 5Sec,,,,,,,19840.5,19840.75,19840.5,19840.75,6,19841.5,19841.75,19841.5,19841.75,2,2,2,1,1,1,2,1,1,19841,19841.25,19841,19841.25
NQc1,NQH25,Market Price,2025-03-19T19:43:50.000000000-05,Intraday 5Sec,,,,,,,19840.75,19841,19840.75,19840.75,6,19841.75,19842,19841.5,19841.5,11,2,2,1,1,1,3,1,1,19841.25,19841.5,19841.125,19841.125
NQc1,NQH25,Market Price,2025-03-19T19:43:55.000000000-05,Intraday 5Sec,19840.5,19840.5,19840,19840.25,9,6,19840.5,19840.5,19839.25,19840,19,19841.5,19841.5,19840.25,19841,22,2,3,1,1,1,4,1,1,19841,19841,19839.75,19840.5
NQc1,NQH25,Market Price,2025-03-19T19:44:00.000000000-05,Intraday 5Sec,19841.75,19841.75,19841.75,19841.75,1,1,19840,19841.25,19840,19840.75,11,19841.25,19842.5,19841,19842,25,1,5,1,3,2,4,1,2,19840.625,19841.875,19840.5,19841.375
NQc1,NQH25,Market Price,2025-03-19T19:44:05.000000000-05,Intraday 5Sec,19842,19842,19842,19842,2,2,19841,19841.25,19840.75,19841,8,19842,19842.5,19842,19842,13,1,3,1,1,2,3,1,3,19841.5,19841.875,19841.375,19841.5
NQc1,NQH25,Market Price,2025-03-19T19:44:10.000000000-05,Intraday 5Sec,19840.75,19841.25,19840.5,19840.5,11,5,19841,19841,19839.5,19839.5,25,19841.75,19841.75,19840,19840.5,34,1,4,1,1,1,4,1,2,19841.375,19841.375,19839.75,19840
NQc1,NQH25,Market Price,2025-03-19T19:44:15.000000000-05,Intraday 5Sec,,,,,,,19839.75,19840.25,19839.75,19840.25,15,19840.5,19841.25,19840.5,19841.25,9,1,4,1,1,2,2,1,2,19840.125,19840.75,19840.125,19840.75
NQc1,NQH25,Market Price,2025-03-19T19:44:20.000000000-05,Intraday 5Sec,19841.25,19841.25,19840.5,19840.5,2,2,19840.25,19840.5,19840,19840.25,11,19841.25,19841.25,19840.5,19841,9,1,3,1,1,1,1,1,1,19840.75,19840.875,19840.25,19840.625
NQc1,NQH25,Market Price,2025-03-19T19:44:25.000000000-05,Intraday 5Sec,19841,19841,19841,19841,1,1,19840,19841,19839.75,19840.25,36,19841,19841.75,19840.75,19841.25,13,3,5,1,2,1,8,1,2,19840.5,19841.375,19840.375,19840.75
NQc1,NQH25,Market Price,2025-03-19T19:44:30.000000000-05,Intraday 5Sec,,,,,,,19840.5,19840.5,19840.25,19840.5,4,19841.25,19841.75,19841.25,19841.5,13,1,3,1,1,2,7,1,1,19840.875,19841.125,19840.75,19841
NQc1,NQH25,Market Price,2025-03-19T19:44:35.000000000-05,Intraday 5Sec,,,,,,,19840.25,19840.5,19840.25,19840.25,4,19841.5,19841.5,19841.25,19841.25,5,3,4,1,4,1,2,1,1,19840.875,19841,19840.75,19840.75
NQc1,NQH25,Market Price,2025-03-19T19:44:40.000000000-05,Intraday 5Sec,,,,,2,,19840.25,19841,19840.25,19840.75,7,19841.5,19841.75,19841.5,19841.75,3,4,4,1,1,1,7,1,6,19840.875,19841.375,19840.875,19841.25
